keyword,provider,is_brand,course_id,title,position,page
E-Mail Automatisierung mit KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405695759,MS Outlook: Optimierte E-Mail-Methoden,13,1
E-Mail Automatisierung mit KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405692977,MS Outlook: Professionelles E-Mail-Management,14,1
E-Mail Automatisierung mit KI,OneCareer,0,10397437697,Digitales Marketing: KI - Automatisierung & Performance im E-Commerce,15,1
E-Mail Automatisierung mit KI,velpTEC GmbH,0,10404201352,Datenschutz & Marketing-Automatisierung mit KI,16,1
E-Mail Automatisierung mit KI,neuefische GmbH,0,10334193316,Email Marketing und Automatisierung mit KI,17,1
E-Mail Automatisierung mit KI,Academy NH Süd,0,10407798102,Office + Künstlicher Intelligenz (KI): Kompakte und Fortgeschrittene Outlook-Strategien,18,1
E-Mail Automatisierung mit KI,Mentify Learn GmbH,0,10368019448,Automatisierung und KI im Verkauf,19,1
E-Mail Automatisierung mit KI,mycareernow,0,10396992047,Online Marketing mit Analytik und E-Mail-Kampagnen sowie Projektmanagement-Zertifizierung,20,1
E-Mail Automatisierung mit KI,Academy NH Süd,0,10407765039,Office + Künstlicher Intelligenz (KI): Microsoft Outlook für Quereinsteiger,21,2
E-Mail Automatisierung mit KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405698296,Office + Künstlicher Intelligenz (KI): Kompakte und Fortgeschrittene Outlook-Strategien,22,2
E-Mail Automatisierung mit KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405697918,Office + Künstlicher Intelligenz (KI): Microsoft Outlook für Quereinsteiger,23,2
E-Mail Automatisierung mit KI,Academy NH Süd,0,10407792174,"MS Outlook: Termine, Kontakte und E-Mails einfach verwalten",24,2
E-Mail Automatisierung mit KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405690658,"MS Outlook: Termine, Kontakte und E-Mails einfach verwalten",25,2
Einführung ins Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,0,10380344487,KI Anwendungen: Einführung ins Prompt Engineering,1,1
Einführung ins Prompt Engineering,bfw - Unternehmen für Bildung.,0,10407736130,KI und Prompt Engineering,2,1
Einführung ins Prompt Engineering,Talentspring Academy Group,0,10411382532,Prompt Engineering mit Gemini,3,1
Einführung ins Prompt Engineering,Talentspring Academy Group,0,10411251158,Prompt Engineering mit ChatGPT,4,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10345524588,Prompt Engineering im Cloud,5,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319874182,Prompt Engineering im Leadgenerierung,6,1
Einführung ins Prompt Engineering,formful education GmbH,0,10377238930,KI-Prompt Engineering,7,1
Einführung ins Prompt Engineering,Talentspring Academy Group,0,10411395017,Prompt Engineering mit Claude,8,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319872449,Prompt Engineering im Projektmanagement,9,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319873569,Prompt Engineering im B2B,10,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10320311135,Prompt Engineering und Chatbots,11,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10345520743,Prompt Engineering im Suchmaschinenmarketing,12,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319873621,Prompt Engineering im B2C,13,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10345523751,Prompt Engineering im CRM,14,1
Einführung ins Prompt Engineering,Education partners GmbH,0,10411036863,Vom Prompt zum Workflow: Prompt Engineering und Automatisierung,15,1
Einführung ins Prompt Engineering,Talentspring Academy Group,0,10407855226,Prompt Engineering,16,1
Einführung ins Prompt Engineering,Talentspring Academy Group,0,10407930111,Prompt Engineering mit ChatGPT,17,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10384660484,KI-Prompt-Engineering,18,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319873530,Prompt Engineering im E-Commerce,19,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319874156,Prompt Engineering im Data Science,20,1
Einführung ins Prompt Engineering,Distart Education GmbH,0,10320379892,Prompt Engineering und Automatisierte Gesprächsagenten,21,2
Einführung ins Prompt Engineering,Distart Education GmbH,0,10320378923,Prompt Engineering und Conversational AI,22,2
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319874115,Prompt Engineering im Data Analytics,23,2
Einführung ins Prompt Engineering,Distart Education GmbH,0,10385709430,KI und Prompt Engineering in der Praxis,24,2
Einführung ins Prompt Engineering,Distart Education GmbH,0,10319872355,Prompt Engineering im Online Marketing,25,2
Email Marketing,neuefische GmbH,0,10334193316,Email Marketing und Automatisierung mit KI,1,1
Email Marketing,OneCareer,0,10397329699,Community Management und Email Marketing für digitale Interaktion,2,1
Email Marketing,OneCareer,0,10397333587,Email Marketing und Retargeting Strategien für effiziente Kampagnen,3,1
Email Marketing,neuefische GmbH,0,10332676750,Email Advertising Techniken im Digital Marketing,4,1
Email Marketing,neuefische GmbH,0,10372086136,HubSpot Email Automation,5,1
Email Marketing,DCI Digital Career Institute GmbH,0,9910984,"IT-Consultant/Online Marketing: Erfolg messen, Organic Growth",6,1
Email Marketing,DCI Digital Career Institute GmbH,0,99101006,Online Marketing: Organic,7,1
Email Marketing,DCI Digital Career Institute GmbH,0,99101004,"IT-Consultant/Online Marketing: Optimierung von Websites, Social Media Growth",8,1
Email Marketing,Ironhack Germany GmbH,0,10401920081,Marketing Funnel Analysis,9,1
Email Marketing,DCI Digital Career Institute GmbH,0,9910986,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth",10,1
Email Marketing,Lecturio GmbH,0,10273848929,Online Marketing und Social Media,11,1
Email Marketing,Lecturio GmbH,0,10273849086,"Online Marketing, SEO und Social Media",12,1
Email Marketing,DCI Digital Career Institute GmbH,0,9910998,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth, Social Media",13,1
Email Marketing,Ironhack Germany GmbH,0,10401920636,Nutzerverhalten im Marketing verstehen,14,1
Email Marketing,Ironhack Germany GmbH,0,10401920129,Marketing Data Integration,15,1
Email Marketing,Ironhack Germany GmbH,0,10401920140,Marketing Automation Architecture & Campaign Orchestration,16,1
Email Marketing,DCI Digital Career Institute GmbH,0,9910991,"IT-Consultant/Online Marketing: Websites, Datenanalyse, Organic Growth, Social Media, Pitch your Campaign, Soft Skills, Mentoring",17,1
Email Marketing,Ironhack Germany GmbH,0,10401591806,Data-Driven Marketing Optimization,18,1
Email Marketing,DCI Digital Career Institute GmbH,0,10266805365,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth, Social Media, Pitch your Campaign, Soft Skills",19,1
Email Marketing,DCI Digital Career Institute GmbH,0,99101003,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth, Social Media, Abschlussprojekt, Sprachkurs Englisch & Deutsch",20,1
Email Marketing,Lecturio GmbH,0,10277096020,Online Marketing,21,2
Email Marketing,Masters of Digital GmbH,0,10379965660,Performance Marketing: Usability-Test und Website Optimierung,22,2
Email Marketing,DCI Digital Career Institute GmbH,0,99101001,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth, Social Media, Abschlussprojekt, Soft Skills, Mentoring & Sprachkurs Englisch",23,2
Email Marketing,DCI Digital Career Institute GmbH,0,99101000,"IT-Consultant/Online Marketing: Kampagnenführung, Websites, Datenanalyse, Organic Growth, Social Media, Abschlussprojekt, Soft Skills, Mentoring & Sprachkurs Deutsch",24,2
Email Marketing,Ironhack Germany GmbH,0,10401921144,Optimierung von Marketing Funnels,25,2
Facebook Advertising,Masters of Digital GmbH,0,10389780666,Einführung im Facebook Advertising,1,1
Facebook Advertising,Distart Education GmbH,0,10287374358,Digital Advertising mit Schwerpunkt Facebook Ads,2,1
Facebook Advertising,Masters of Digital GmbH,0,10314299079,Facebook Advertising: Strategien für Werbekampagnen,3,1
Facebook Advertising,OMR Education GmbH,0,10377897529,Modulare Weiterbildung: Facebook & Instagram Advertising,4,1
Facebook Advertising,OMR Education GmbH,0,10392609869,On Demand: Facebook & Instagram Advertising,5,1
Facebook Advertising,OneCareer,0,10397340587,Grundlagen Facebook Marketing,6,1
Facebook Advertising,Distart Education GmbH,0,10385782893,Online Marketing Management mit Schwerpunkt Facebook Ads,7,1
Facebook Advertising,Distart Education GmbH,0,10318990795,Paid Social Management mit Schwerpunkt Facebook Ads,8,1
Facebook Advertising,Talentspring Academy Group,0,10407886883,Facebook Ads,9,1
Facebook Advertising,OneCareer,0,10397342812,Tiktok Marketing und Social Media Advertising in der Markenkommunikation,10,1
Facebook Advertising,COMCAVE.COLLEGE GmbH,0,10399025196,EDV-Medienberater: Social Advertising Management,11,1
Facebook Advertising,OneCareer,0,10397388065,Social Advertising im Digital Marketing,12,1
Facebook Advertising,Learning Digital Academy GmbH,0,10408405568,Social Network Advertising,13,1
Facebook Advertising,Learning Digital Academy GmbH,0,10406718419,Advertising im Marketing Management,14,1
Facebook Advertising,SMD Performance Media,0,10379402166,Social Media Advertising: Anzeigen und Kampagnenerstellung mit KI,15,1
Facebook Advertising,Learning Digital Academy GmbH,0,10408375856,Digital Advertising Design - Kreative Inhalte für Online-Kampagnen,16,1
Facebook Advertising,mycareernow,0,10396994219,"Online Marketing: SEO, SEA und Social Media Advertising mit KI-gestützten Kampagnenstrategien",17,1
Facebook Advertising,Education partners GmbH,0,10405968165,"Social Media Advertising, SEA & Display Marketing",18,1
Facebook Advertising,Learning Digital Academy GmbH,0,10406800768,Online Marketing - Advertising mit Google und Meta,19,1
Facebook Advertising,OneCareer,0,10397334504,Google Marketing und Advertising für Online Kampagnen,20,1
Facebook Advertising,SMD Performance Media,0,10379403240,Social Media Marketing und Advertising mit KI,21,2
Facebook Advertising,Learning Digital Academy GmbH,0,10406717572,Scrum Projektplanung im Social Advertising,22,2
Facebook Advertising,OneCareer,0,10401057180,Social Network Advertising,23,2
Facebook Advertising,ecomex GmbH & Co. KG,1,10406612484,Social Media Advertising Manager,24,2
Facebook Advertising,Masters of Digital GmbH,0,10410706411,Targeting und Personalisierung in Social Media Advertising: Maßgeschneiderte Ansprache von Zielgruppen für Manager,25,2
Führungskräftetraining,ecomex GmbH & Co. KG,1,10353518905,Führungskräftetraining,1,1
Führungskräftetraining,Lecturio GmbH,0,10273842012,Führungskräftetraining,2,1
Führungskräftetraining,KnOot Academy,0,10408356537,Scrum Master Advanced mit agilem Führungskräftetraining und Teammoderation,3,1
Führungskräftetraining,Studieninstitut für Kommunikation GmbH,0,10383186959,Safe To Perform - Führungskräftetraining,4,1
Führungskräftetraining,Studieninstitut für Kommunikation GmbH,0,10383186957,Feedback Forward - Führungskräftetraining,5,1
Führungskräftetraining,KnOot Academy,0,10395724683,Agile Management Führungskräftetraining,6,1
Führungskräftetraining,Studieninstitut für Kommunikation GmbH,0,10383186952,First 100 Days - Führungskräftetraining,7,1
Führungskräftetraining,Studieninstitut für Kommunikation GmbH,0,10383187225,Facilitation & Co-Creation - Führungskräftetraining,8,1
Führungskräftetraining,Kompetenztraining.de,0,10204213354,Führungskräftetraining: Grundlagen der Führung (Praxistraining),9,1
Führungskräftetraining,Handwerkskammer Cottbus,0,10395379435,Führungskräftetraining: Kompetenzen entwickeln - führen und motivieren,10,1
Führungskräftetraining,Kompetenztraining.de,0,10242755732,Führungskräftetraining: Hybride Teams führen,11,1
Führungskräftetraining,Lecturio GmbH,0,10273848172,Leadership,12,1
Führungskräftetraining,Lecturio GmbH,0,10273847483,Grundkurs - Führungsqualitäten,13,1
Führungskräftetraining,Lecturio GmbH,0,10277095939,PRINCE2® Basiszertifikat Foundation,14,1
Führungskräftetraining,Lecturio GmbH,0,10273847397,Grundlagen der Unternehmensführung,15,1
Führungskräftetraining,Lecturio GmbH,0,10273840331,Change Management inkl. Führung und Kommunikation,16,1
Führungskräftetraining,Lecturio GmbH,0,10273843843,Change Manager/in,17,1
Führungskräftetraining,Lecturio GmbH,0,10273850739,Systemisches Coaching in der Personalführung,18,1
Führungskräftetraining,Dacte,0,10332926952,Businesstrainer,19,1
Führungskräftetraining,Lecturio GmbH,0,10372002300,Projektmanagement für Führungskräfte,20,1
Führungskräftetraining,Habmann AufstiegsAkademie,0,10380268496,Psychologischer Management-Coach (m/w/d),21,2
Führungskräftetraining,Lecturio GmbH,0,10273840564,Innovations- und Change-Management,22,2
Führungskräftetraining,Habmann AufstiegsAkademie,0,10371454979,Psychologische Führungsansätze und Coaching (m/w/d),23,2
Führungskräftetraining,Management-Institut Dr. A. Kitzmann GmbH & Co. KG,0,10326016871,Personalführung,24,2
Google Ads,OneCareer,0,10397383164,SEO mit Google Ads und Analytics,1,1
Google Ads,velpTEC GmbH,0,10405845681,Google Ads Advanced,2,1
Google Ads,velpTEC GmbH,0,10405924425,Google Ads & Analytics,3,1
Google Ads,Masters of Digital GmbH,0,10407700419,Google Ads im Marketing mit KI,4,1
Google Ads,Masters of Digital GmbH,0,10410722857,SEA Google Ads und Kampagnen,5,1
Google Ads,OneCareer,0,10397338765,SEO und Google Ads für Suchmaschinenmarketing,6,1
Google Ads,velpTEC GmbH,0,10405839780,Praxisprojekt Google Ads,7,1
Google Ads,Masters of Digital GmbH,0,10389782513,Google Ads im Marketing,8,1
Google Ads,velpTEC GmbH,0,10405897007,Google Ads Essentials,9,1
Google Ads,Learning Digital Academy GmbH,0,10406705709,Google Ads mit Content,10,1
Google Ads,OneCareer,0,10397331765,Displaykampagnen Google Ads,11,1
Google Ads,OneCareer,0,10397443435,Suchmaschinenwerbung (SEA) mit Google Ads für Remarketing,12,1
Google Ads,Learning Digital Academy GmbH,0,10408377098,Google Ads mit Branding,13,1
Google Ads,velpTEC GmbH,0,10404229395,Meta & Google Ads Manager:in,14,1
Google Ads,neuefische GmbH,0,10332671147,SEO mit Google Ads und Analytics,15,1
Google Ads,OneCareer,0,10397333651,Google Ads Reporting,16,1
Google Ads,Learning Digital Academy GmbH,0,10408365057,Data und Google Ads mit Social Media,17,1
Google Ads,OneCareer,0,10397328629,Advertising und Google Ads im Performance Marketing,18,1
Google Ads,velpTEC GmbH,0,10405547630,Suchmaschinenwerbung mit Google Ads (SEA) und Smart Campaigns,19,1
Google Ads,OneCareer,0,10401053111,Google Ads mit Social Media,20,1
Google Ads,velpTEC GmbH,0,10405560508,Google Ads Creative Certification,21,2
Google Ads,Learning Digital Academy GmbH,0,10406792507,Displaykampagnen Google Ads,22,2
Google Ads,Learning Digital Academy GmbH,0,10408364677,Google Ads,23,2
Google Ads,Learning Digital Academy GmbH,0,10406754534,Google Ads und E-Commerce mit Content,24,2
Google Ads,Masters of Digital GmbH,0,10389780569,Advertising Paid Ads mit Google,25,2
Grundlagen AI,New Horizons Nord,0,10410105234,AI Grundlagen,1,1
Grundlagen AI,New Horizons Akademie,0,10409899776,AI Grundlagen,2,1
Grundlagen AI,New Horizons Mitte,0,10410206566,AI Grundlagen,3,1
Grundlagen AI,LearnWise Academy,0,10365946772,Cloud und AI: Von den Grundlagen bis zur praktischen Anwendung mit AWS,4,1
Grundlagen AI,CROAS Education GmbH,0,10384320692,Conversational AI,5,1
Grundlagen AI,Distart Education GmbH,0,10385794522,Generative AI,6,1
Grundlagen AI,Learnix GmbH,0,10404340560,KI im Arbeitsalltag - Grundlagen und Anwendungen,7,1
Grundlagen AI,Agile Heroes GmbH,0,10397922360,KI Grundlagen für Einsteiger,8,1
Grundlagen AI,GFU Cyrus AG,0,10407682556,AI und ChatGPT Grundlagen,9,1
Grundlagen AI,neuefische GmbH,0,10313264286,AI-Projektmanagement-Grundlagen,10,1
Grundlagen AI,Ironhack Germany GmbH,0,10401922047,Responsible AI Grundlagen,11,1
Grundlagen AI,COMCAVE.COLLEGE GmbH,0,10401703253,AI Project Management,12,1
Grundlagen AI,GrandEdu Media,0,10383140861,KI-Manager und Beauftragter (AI Manager & AI Officer),13,1
Grundlagen AI,Academy NH Süd,0,10407802106,KI Kurs Grundlagen mit AI Foundation und AI Everyone Fundamentals Praxis,14,1
Grundlagen AI,MSIT Master School Institute of Technology,0,10411284488,Produktivsetzung von AI Agents,15,1
Grundlagen AI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405633953,KI Kurs Grundlagen mit AI Foundation und AI Everyone Fundamentals Praxis,16,1
Grundlagen AI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10405640814,AI Kurs für Einsteiger mit AI Everyone Fundamentals und Prompting Grundlagen Praxis,17,1
Grundlagen AI,Academy NH Süd,0,10407795646,AI Kurs für Einsteiger mit AI Everyone Fundamentals und Prompting Grundlagen Praxis,18,1
Grundlagen AI,ecomex GmbH & Co. KG,1,10404252595,KI Coach,19,1
Grundlagen AI,Academy NH Süd,0,10407818354,AI + IoT - Grundlagen 4.0,20,1
Grundlagen AI,Distart Education GmbH,0,10320385902,KI-Management und Conversational AI,21,2
Grundlagen AI,ecomex GmbH & Co. KG,1,10338434926,KI Anwendung & Implementierung,22,2
Grundlagen AI,New Horizons München - IT Computer und Business Trainings,0,10405686603,AI + IoT - Grundlagen 4.0,23,2
Grundlagen AI,Distart Education GmbH,0,10320378923,Prompt Engineering und Conversational AI,24,2
Grundlagen AI,Learnix GmbH,0,10398772886,Notion AI,25,2
Grundlagen KI,Syntax GmbH für Aus- und Weiterbildung,0,10352598302,KI Grundlagen,1,1
Grundlagen KI,Academy NH Süd,0,10407813085,KI Grundlagen,2,1
Grundlagen KI,GFN GmbH,0,10404424100,KI Grundlagen,3,1
Grundlagen KI,Talentspring Academy Group,0,10411328552,KI Grundlagen,4,1
Grundlagen KI,New Horizons München - IT Computer und BusinessTraining Trainings,0,10373000602,KI Grundlagen,5,1
Grundlagen KI,MSIT Master School Institute of Technology,0,10405942468,KI Grundlagen,6,1
Grundlagen KI,Cybersteps GmbH,0,10387772173,KI Grundlagen,7,1
Grundlagen KI,New Horizons Nord,0,10410101042,KI Grundlagen,8,1
Grundlagen KI,A-Leecon GmbH,0,10393646016,"Projektmanagement mit KI, OKR und generativer KI: Grundlagen, Anwendung und Umsetzung",9,1
Grundlagen KI,New Horizons Akademie,0,10409897682,KI Grundlagen,10,1
